23.09.2026                                   Salida dinámica de lista                                                                                        1


		Material	Alm.	Grupo art.	Texto breve material	UMB	LibrUtiliz	Insp.cal.	Bloqueado	Valor libre util.	Valor en insp.cal.	Valor stock bloq.
		273099	0280	MGR053	MANGUERA PLASTICA DE 3/4 TRANSPARENTE	UN	        0	       0	       0	            0.00	             0.00	            0.00
		274464	0230	MGR053	TARJETAS DE PROXIMIDAD	UN	        0	       0	       0	            0.00	             0.00	            0.00
		274464	0231	MGR053	TARJETAS DE PROXIMIDAD	UN	        0	       0	       0	            0.00	             0.00	            0.00
		274464	0280	MGR053	TARJETAS DE PROXIMIDAD	UN	        0	       0	       0	            0.00	             0.00	            0.00
		275323	0230	MGR002	ESLINGA DE ANCLAJE CABLE 3 PIES	UN	        0	       0	       0	            0.00	             0.00	            0.00
		275323	0231	MGR002	ESLINGA DE ANCLAJE CABLE 3 PIES	UN	        0	       0	       0	            0.00	             0.00	            0.00
		275323	0280	MGR002	ESLINGA DE ANCLAJE CABLE 3 PIES	UN	        0	       0	       0	            0.00	             0.00	            0.00
		276063	0230	MGR053	CAUTIN DE 100W	UN	        0	       0	       0	            0.00	             0.00	            0.00
		276063	0231	MGR053	CAUTIN DE 100W	UN	        0	       0	       0	            0.00	             0.00	            0.00
		276063	0280	MGR053	CAUTIN DE 100W	UN	        0	       0	       0	            0.00	             0.00	            0.00
		276573	0230	MGR050	VARA P/ MEDIR COMBUSTIBLE EN TANQUE	UN	        0	       0	       0	            0.00	             0.00	            0.00
		276573	0231	MGR050	VARA P/ MEDIR COMBUSTIBLE EN TANQUE	UN	        0	       0	       0	            0.00	             0.00	            0.00
		276573	0280	MGR050	VARA P/ MEDIR COMBUSTIBLE EN TANQUE	UN	        0	       0	       0	            0.00	             0.00	            0.00
		276682	0230	MGR052	TIJERA 8"	UN	        0	       0	       0	            0.00	             0.00	            0.00
		276682	0280	MGR052	TIJERA 8"	UN	        0	       0	       0	            0.00	             0.00	            0.00
		277158	0230	MGR053	ALFOMBRA DE HULE	UN	        0	       0	       0	            0.00	             0.00	            0.00
		277158	0231	MGR053	ALFOMBRA DE HULE	UN	        0	       0	       0	            0.00	             0.00	            0.00
		277158	0280	MGR053	ALFOMBRA DE HULE	UN	        0	       0	       0	            0.00	             0.00	            0.00
		277892	0230	MGR051	CARRETILLA METALICA PARA COMPRAS	UN	        0	       0	       0	            0.00	             0.00	            0.00
		277892	0231	MGR051	CARRETILLA METALICA PARA COMPRAS	UN	        0	       0	       0	            0.00	             0.00	            0.00
		277892	0280	MGR051	CARRETILLA METALICA PARA COMPRAS	UN	        0	       0	       0	            0.00	             0.00	            0.00
		278124	0230	MGR055	PINTURA EN SPRY BLANCO	UN	        0	       0	       0	            0.00	             0.00	            0.00
		278124	0231	MGR055	PINTURA EN SPRY BLANCO	UN	        0	       0	       0	            0.00	             0.00	            0.00
		278124	0280	MGR055	PINTURA EN SPRY BLANCO	UN	        0	       0	       0	            0.00	             0.00	            0.00
		278392	0230	MGR053	CILINDRO DE GAS GLP	UN	        0	       0	       0	            0.00	             0.00	            0.00
		278392	0231	MGR053	CILINDRO DE GAS GLP	UN	        0	       0	       0	            0.00	             0.00	            0.00
		278392	0280	MGR053	CILINDRO DE GAS GLP	UN	        0	       0	       0	            0.00	             0.00	            0.00
		279057	0230	MOP100	ALAMBRE NICROMEL (2 METROS)	UN	        0	       0	       0	            0.00	             0.00	            0.00
		279057	0231	MOP100	ALAMBRE NICROMEL (2 METROS)	UN	        0	       0	       0	            0.00	             0.00	            0.00
		279057	0280	MOP100	ALAMBRE NICROMEL (2 METROS)	UN	        0	       0	       0	            0.00	             0.00	            0.00
		279540	0230	MGR053	ESPATULA 3"	UN	        0	       0	       0	            0.00	             0.00	            0.00
		279540	0231	MGR053	ESPATULA 3"	UN	        0	       0	       0	            0.00	             0.00	            0.00
		279540	0280	MGR053	ESPATULA 3"	UN	        0	       0	       0	            0.00	             0.00	            0.00
		279715	0230	MGR053	DISCO DURO de 2 TB	UN	        0	       0	       0	            0.00	             0.00	            0.00
		279715	0231	MGR053	DISCO DURO de 2 TB	UN	        0	       0	       0	            0.00	             0.00	            0.00
		279715	0280	MGR053	DISCO DURO de 2 TB	UN	        0	       0	       0	            0.00	             0.00	            0.00
		279810	0230	MGR002	CINTA SEÑALIZAR PELIGRO ROJA 4"X5KG	UN	        0	       0	       0	            0.00	             0.00	            0.00
		279810	0231	MGR002	CINTA SEÑALIZAR PELIGRO ROJA 4"X5KG	UN	        0	       0	       0	            0.00	             0.00	            0.00
		279810	0280	MGR002	CINTA SEÑALIZAR PELIGRO ROJA 4"X5KG	UN	        0	       0	       0	            0.00	             0.00	            0.00
		281250	0230	MGR002	LAMPARA PARA CABEZA	UN	        0	       0	       0	            0.00	             0.00	            0.00
		281250	0231	MGR002	LAMPARA PARA CABEZA	UN	        0	       0	       0	            0.00	             0.00	            0.00
		281250	0280	MGR002	LAMPARA PARA CABEZA	UN	        0	       0	       0	            0.00	             0.00	            0.00
		282074	0230	MGR053	DETECTOR DE HUMO	UN	        0	       0	       0	            0.00	             0.00	            0.00
		282074	0231	MGR053	DETECTOR DE HUMO	UN	        0	       0	       0	            0.00	             0.00	            0.00
		282074	0280	MGR053	DETECTOR DE HUMO	UN	        0	       0	       0	            0.00	             0.00	            0.00
		282110	0230	MRE011	TUBO PVC 3"	UN	        0	       0	       0	            0.00	             0.00	            0.00
		282110	0231	MRE011	TUBO PVC 3"	UN	        0	       0	       0	            0.00	             0.00	            0.00
		282110	0280	MRE011	TUBO PVC 3"	UN	        0	       0	       0	            0.00	             0.00	            0.00
		287587	0230	MGR051	ADAPTADOR WIFI USB	UN	        0	       0	       0	            0.00	             0.00	            0.00
		287587	0280	MGR051	ADAPTADOR WIFI USB	UN	        0	       0	       0	            0.00	             0.00	            0.00
		288024	0230	MGR054	Degreaser	BOT	        0	       0	       0	            0.00	             0.00	            0.00
		288893	0230	MOP100	MANGUERA SILICONA TRANSPAR. 2X4 PN51273	M	        0	       0	       0	            0.00	             0.00	            0.00
		290525	0230	MGR053	BOMBA SUMERGIBLE	UN	        0	       0	       0	            0.00	             0.00	            0.00
		290525	0280	MGR053	BOMBA SUMERGIBLE	UN	        0	       0	       0	            0.00	             0.00	            0.00
		290591	0230	MGR053	SELLADOR SIKAFLEX 2C NS EZ POLIURETANO	UN	        0	       0	       0	            0.00	             0.00	            0.00
		290591	0231	MGR053	SELLADOR SIKAFLEX 2C NS EZ POLIURETANO	UN	        0	       0	       0	            0.00	             0.00	            0.00
		290591	0280	MGR053	SELLADOR SIKAFLEX 2C NS EZ POLIURETANO	UN	        0	       0	       0	            0.00	             0.00	            0.00
		291507	0230	MGR053	CAJA ELECTRICA PARA CONEXIONES	UN	        0	       0	       0	            0.00	             0.00	            0.00
		291507	0280	MGR053	CAJA ELECTRICA PARA CONEXIONES	UN	        0	       0	       0	            0.00	             0.00	            0.00
		291846	0230	MGR053	PISTOLA P/TRABAJO PESADO COLOR AZUL	UN	        0	       0	       0	            0.00	             0.00	            0.00
		291846	0280	MGR053	PISTOLA P/TRABAJO PESADO COLOR AZUL	UN	        0	       0	       0	            0.00	             0.00	            0.00
		292603	0230	MGR002	CORTINA DE AIRE 60" 220V	UN	        0	       0	       0	            0.00	             0.00	            0.00
		292603	0280	MGR002	CORTINA DE AIRE 60" 220V	UN	        0	       0	       0	            0.00	             0.00	            0.00
		300000	0230	MRE001	ABRAZADERA 1 1/2" 13MHHM 119-28 CLAMP SA	UN	       17	       0	       0	          567.34	             0.00	            0.00
		300000	0231	MRE001	ABRAZADERA 1 1/2" 13MHHM 119-28 CLAMP SA	UN	        0	       0	       0	            0.00	             0.00	            0.00
		300000	0280	MRE001	ABRAZADERA 1 1/2" 13MHHM 119-28 CLAMP SA	UN	        0	       0	       0	            0.00	             0.00	            0.00
		300001	0230	MRE001	ABRAZADERA 2 1/2" CLAMP 13MHHM 119-33	UN	        0	       0	       0	            0.00	             0.00	            0.00
		300001	0231	MRE001	ABRAZADERA 2 1/2" CLAMP 13MHHM 119-33	UN	        0	       0	       0	            0.00	             0.00	            0.00
		300001	0280	MRE001	ABRAZADERA 2 1/2" CLAMP 13MHHM 119-33	UN	        0	       0	       0	            0.00	             0.00	            0.00
		300002	0230	MRE001	ABRAZADERA 2" 13MHHM 119-30 CLAMP	UN	       14	       0	       0	          492.92	             0.00	            0.00
		300002	0231	MRE001	ABRAZADERA 2" 13MHHM 119-30 CLAMP	UN	        0	       0	       0	            0.00	             0.00	            0.00
		300002	0280	MRE001	ABRAZADERA 2" 13MHHM 119-30 CLAMP	UN	        0	       0	       0	            0.00	             0.00	            0.00
		300003	0230	MRE001	ABRAZADERA 3" 13MHHM 119-34 CLAMP	UN	        5	       0	       0	          207.74	             0.00	            0.00
		300003	0231	MRE001	ABRAZADERA 3" 13MHHM 119-34 CLAMP	UN	        0	       0	       0	            0.00	             0.00	            0.00
		300003	0280	MRE001	ABRAZADERA 3" 13MHHM 119-34 CLAMP	UN	        0	       0	       0	            0.00	             0.00	            0.00
		300004	0230	MRE001	ABRAZADERA 4" 13MHHM 119-49	UN	        0	       0	       0	            0.00	             0.00	            0.00
		300004	0231	MRE001	ABRAZADERA 4" 13MHHM 119-49	UN	        0	       0	       0	            0.00	             0.00	            0.00
		300004	0280	MRE001	ABRAZADERA 4" 13MHHM 119-49	UN	        0	       0	       0	            0.00	             0.00	            0.00
		300016	0230	MRE001	CASQUILLO HEMBRA DN 100 INOX.	UN	        0	       0	       0	            0.00	             0.00	            0.00
		300016	0231	MRE001	CASQUILLO HEMBRA DN 100 INOX.	UN	        0	       0	       0	            0.00	             0.00	            0.00
		300020	0230	MRE001	CHEQUE 3/4" ACERO INOXIDABLE	UN	        0	       0	       0	            0.00	             0.00	            0.00
		300020	0231	MRE001	CHEQUE 3/4" ACERO INOXIDABLE	UN	        0	       0	       0	            0.00	             0.00	            0.00
		300020	0280	MRE001	CHEQUE 3/4" ACERO INOXIDABLE	UN	        0	       0	       0	            0.00	             0.00	            0.00
		300021	0230	MRE001	CODO 1 1/2" 2CLAMP-90° 137-574	UN	        0	       0	       0	            0.00	             0.00	            0.00
		300021	0231	MRE001	CODO 1 1/2" 2CLAMP-90° 137-574	UN	        0	       0	       0	            0.00	             0.00	            0.00
		300021	0280	MRE001	CODO 1 1/2" 2CLAMP-90° 137-574	UN	        0	       0	       0	            0.00	             0.00	            0.00
		300022	0230	MRE001	CODO 2 1/2" 2CMP-90° 137-576	UN	        0	       0	       0	            0.00	             0.00	            0.00
		300022	0231	MRE001	CODO 2 1/2" 2CMP-90° 137-576	UN	        0	       0	       0	            0.00	             0.00	            0.00
		300022	0280	MRE001	CODO 2 1/2" 2CMP-90° 137-576	UN	        0	       0	       0	            0.00	             0.00	            0.00
		300023	0230	MRE001	CODO 2 1/2" ROSCABLE A.INOX CED.40	UN	        0	       0	       0	            0.00	             0.00	            0.00
		300023	0231	MRE001	CODO 2 1/2" ROSCABLE A.INOX CED.40	UN	        0	       0	       0	            0.00	             0.00	            0.00
		300024	0230	MRE001	CODO 2" 2CMP-90° 137-575	UN	        0	       0	       0	            0.00	             0.00	            0.00
		300024	0231	MRE001	CODO 2" 2CMP-90° 137-575	UN	        0	       0	       0	            0.00	             0.00	            0.00
		300024	0280	MRE001	CODO 2" 2CMP-90° 137-575	UN	        0	       0	       0	            0.00	             0.00	            0.00
		300025	0230	MRE001	CODO 3" 2CMP-90° 137-577	UN	        0	       0	       0	            0.00	             0.00	            0.00
		300025	0231	MRE001	CODO 3" 2CMP-90° 137-577	UN	        0	       0	       0	            0.00	             0.00	            0.00
		300026	0230	MRE001	CODO 4" 2CMP-90° 137-578	UN	        0	       0	       0	            0.00	             0.00	            0.00
		300026	0231	MRE001	CODO 4" 2CMP-90° 137-578	UN	        0	       0	       0	            0.00	             0.00	            0.00
		300029	0230	MRE001	COPLA 1/2" ACERO INOX	UN	        0	       0	       0	            0.00	             0.00	            0.00
		300029	0231	MRE001	COPLA 1/2" ACERO INOX	UN	        0	       0	       0	            0.00	             0.00	            0.00
		300030	0230	MRE001	COPLA 2" ACERO INOX.	UN	        0	       0	       0	            0.00	             0.00	            0.00
		300030	0231	MRE001	COPLA 2" ACERO INOX.	UN	        0	       0	       0	            0.00	             0.00	            0.00
		300031	0230	MRE001	CRUZ 3" ACERO INOX PULIDO	UN	        0	       0	       0	            0.00	             0.00	            0.00
		300031	0231	MRE001	CRUZ 3" ACERO INOX PULIDO	UN	        0	       0	       0	            0.00	             0.00	            0.00
		300036	0230	MRE001	EMPAQUE 1 1/2" BUNA 40MPU 20-2	UN	       17	       0	       0	          121.55	             0.00	            0.00
		300036	0231	MRE001	EMPAQUE 1 1/2" BUNA 40MPU 20-2	UN	        0	       0	       0	            0.00	             0.00	            0.00
		300036	0280	MRE001	EMPAQUE 1 1/2" BUNA 40MPU 20-2	UN	        0	       0	       0	            0.00	             0.00	            0.00
		300037	0230	MRE001	EMPAQUE 1" BUNA 40MPU 20-1	UN	       15	       0	       0	          269.84	             0.00	            0.00
		300037	0231	MRE001	EMPAQUE 1" BUNA 40MPU 20-1	UN	        0	       0	       0	            0.00	             0.00	            0.00
		300037	0280	MRE001	EMPAQUE 1" BUNA 40MPU 20-1	UN	        0	       0	       0	            0.00	             0.00	            0.00
		300038	0230	MRE001	EMPAQUE 2 1/2" BUNA 40MPU 20-4	UN	       18	       0	       0	          144.72	             0.00	            0.00
		300038	0231	MRE001	EMPAQUE 2 1/2" BUNA 40MPU 20-4	UN	        0	       0	       0	            0.00	             0.00	            0.00
		300038	0280	MRE001	EMPAQUE 2 1/2" BUNA 40MPU 20-4	UN	        0	       0	       0	            0.00	             0.00	            0.00
		300039	0230	MRE001	EMPAQUE 2" BUNA 40MPU 20-3	UN	       26	       0	       0	          891.75	             0.00	            0.00
		300039	0231	MRE001	EMPAQUE 2" BUNA 40MPU 20-3	UN	        0	       0	       0	            0.00	             0.00	            0.00
		300039	0280	MRE001	EMPAQUE 2" BUNA 40MPU 20-3	UN	        0	       0	       0	            0.00	             0.00	            0.00
		300040	0230	MRE001	EMPAQUE 3" BUNA 40MPU 20-5	UN	       94	       0	       0	          933.30	             0.00	            0.00
		300040	0231	MRE001	EMPAQUE 3" BUNA 40MPU 20-5	UN	        0	       0	       0	            0.00	             0.00	            0.00
		300040	0280	MRE001	EMPAQUE 3" BUNA 40MPU 20-5	UN	        0	       0	       0	            0.00	             0.00	            0.00
